Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
8.4,-8.3,0.4,0.1,10694,10843
1.3,-1.3,3.5,-3.5,10694,10862
9.0,-8.9,0.3,0.3,10695,10843
3.1,-3.1,3.5,-3.4,10695,10862
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.4,-9.3,0.2,1.7,10697,10729
-31.6,31.6,-15.7,15.7,10697,10701
-223.2,223.9,14.9,-44.2,10701,10718
-248.5,249.4,-12.1,-0.5,10701,10979
29.3,-28.7,4.2,-0.8,10703,10933
65.8,-65.7,13.8,-6.0,10703,11001
334.8,-334.0,-458.0,461.6,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.6,2.1,-1.3,10708,10867
34.2,-33.4,-0.0,8.1,10708,10729
-523.3,523.6,-27.5,50.8,10708,10707
26.0,-25.9,2.5,3.5,10708,10803
26.4,-26.4,2.6,3.6,10708,10802
305.4,-305.4,-68.9,-17.2,10716,10717
-1455.1,1459.9,-228.1,-103.0,10716,11011
1483.5,-1474.7,-164.6,-150.4,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1153.5,1156.2,-227.6,45.5,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
638.0,-636.0,-377.1,-438.1,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1028.0,-1023.0,-445.4,-267.3,10717,10861
-11.9,12.0,0.3,0.1,10718,11047
-1.0,1.0,-2.5,2.5,10718,10979
-3.7,3.7,-0.0,0.2,10718,10899
85.7,-85.6,-25.4,6.8,10718,10708
-379.0,379.1,55.9,-45.4,10718,10717
-485.3,495.6,-19.0,-5.7,10728,10748
124.1,-123.9,-72.4,49.2,10728,10369
-196.3,196.5,-68.4,81.8,10729,10728
-6.9,6.9,1.0,-0.7,10729,10925
-33.8,34.6,7.4,1.2,10729,10873
-0.2,0.2,0.2,-0.2,10729,10802
-0.5,0.5,0.2,-0.2,10729,10803
114.8,-114.8,-13.0,16.6,10730,10731
-323.4,324.0,6.8,-22.9,10730,10023
156.5,-155.9,-69.5,13.5,10730,10019
-5.4,5.4,7.9,-7.7,10731,11009
-11.5,11.6,1.7,-0.6,10731,10987
-0.5,0.5,0.3,-0.3,10731,10836
-13.9,14.0,3.0,-1.9,10731,11008
-157.9,157.9,-78.6,81.0,10734,10738
-157.9,157.9,-78.7,81.0,10734,10737
-527.8,528.3,-403.5,253.7,10734,10861
373.0,-371.5,126.6,-135.1,10735,10414
-788.3,788.7,89.7,-52.3,10735,10734
610.8,-609.1,153.0,-154.1,10735,10838
488.5,-486.5,64.1,-26.0,10735,10836
-788.3,788.7,89.7,-52.3,10735,10734
-739.4,740.9,-1149.8,1280.9,10735,10734
-64.2,64.2,-24.0,24.5,10739,10744
-80.0,80.0,-24.0,24.5,10739,10742
94.3,-94.0,-1.1,4.8,10740,10934
-471.5,471.8,47.6,-26.4,10740,10739
6.2,-6.2,3.1,-2.6,10740,13302
38.4,-38.3,-10.6,14.1,10746,10906
359.9,-359.8,-34.5,-34.3,10747,11074
-333.8,333.9,30.7,-20.1,10747,10755
-293.0,293.0,25.3,-20.1,10747,10752
-323.0,323.1,28.2,-20.1,10747,10754
1258.0,-1253.1,-101.1,-377.8,10747,10916
-409.2,409.4,31.3,-20.1,10747,10750
11.6,-11.5,-0.8,1.4,10748,10873
256.9,-256.6,-15.2,2.3,10748,11075
-822.1,822.3,20.6,-1.0,10748,10747
-0.4,0.4,-0.6,0.6,10757,10857
-0.9,0.9,1.2,-1.1,10757,11070
24.8,-24.5,6.0,-4.7,10757,11035
8.1,-7.9,-1.3,2.0,10757,10836
-12.4,12.5,-4.1,4.3,10757,10928
-35.0,35.0,-6.0,6.3,10757,10756
-3.2,3.3,0.6,-0.4,10758,10917
12.7,-12.6,1.7,-1.0,10758,11037
-275.9,277.1,11.9,-42.7,10758,10917
0.0,0.0,0.0,0.0,10760,10764
0.6,-0.6,-0.3,0.3,10760,11048
10.4,-10.2,-2.0,3.2,10760,13492
-198.7,198.8,16.1,-15.6,10760,10762
1.4,-1.4,-0.2,0.3,10760,13229
27.8,-27.8,8.6,-8.0,10760,13302
1.4,-1.4,-1.2,1.3,10760,13593
-0.0,0.0,-0.0,0.0,10760,10763
0.0,0.0,0.0,0.0,10760,10765
-470.4,475.1,-86.7,19.3,10762,13621
-395.1,397.0,-136.7,129.3,10762,13667
15.9,-15.9,-1.9,2.4,10766,13431
-212.4,212.5,-47.0,56.8,10766,10768
-74.5,74.5,-15.9,-1.8,10766,11056
2.5,-2.5,-0.1,0.2,10766,10942
174.9,-174.6,-22.3,-4.7,10769,10758
403.7,-400.3,-2.5,-44.3,10769,10728
103.2,-102.3,4.5,3.5,10769,11037
-51.8,51.8,-18.9,19.9,10769,10771
-41.4,41.4,-19.3,19.9,10769,10774
-41.6,41.6,-19.1,19.9,10769,10772
-13.8,13.9,-2.9,4.7,10776,10794
2.3,-2.3,-1.7,1.9,10776,10785
-7.4,7.6,1.7,-0.6,10778,77253
-8.1,8.4,2.0,-1.0,10778,10961
-20.8,21.0,8.9,-8.0,10778,74240
-25.8,25.9,3.3,-1.2,10778,74207
-13.6,13.6,2.9,-1.9,10778,10870
-22.1,22.6,3.9,-1.4,10778,10875
-4.4,4.5,1.5,-1.0,10778,10789
-1.8,1.8,0.8,-0.7,10778,11054
22.3,-22.3,-0.8,1.8,10782,11035
10.7,-10.7,-0.3,1.0,10783,11035
-272.1,272.3,118.4,-117.5,10784,10786
0.0,0.0,0.0,0.0,10784,10787
311.0,-310.7,-125.2,126.3,10784,10788
-66.5,67.0,3.8,7.4,10785,10893
-47.5,48.4,13.9,-8.3,10785,11037
-46.8,46.9,-22.8,23.6,10785,10923
-21.2,21.2,-6.6,6.7,10785,10784
-21.8,22.3,2.9,0.5,10785,10794
-28.4,28.5,1.9,-1.1,10785,10887
-1.6,1.6,0.4,-0.3,10785,11027
-272.3,272.7,117.5,-125.6,10786,11034
12.9,-12.8,-2.0,2.8,10789,11054
5.4,-5.4,-2.8,3.0,10789,74207
-58.2,58.2,-21.0,22.4,10789,10791
11.8,-11.7,-2.5,3.2,10789,74240
13.9,-13.9,3.2,-3.2,10789,10792
-78.7,78.8,-66.1,66.2,10789,10793
45.9,-45.8,-5.3,-46.2,10793,10663
-82.7,82.8,-15.7,18.3,10794,10797
-6.2,6.2,-0.5,0.6,10794,10893
-51.9,51.9,22.0,-22.0,10794,10799
8.5,-8.5,-1.2,2.1,10798,10893
253.2,-252.7,31.3,-50.2,10799,10117
0.7,-0.7,0.4,-0.4,10800,10957
-1.4,1.5,0.4,-0.4,10800,13574
-12.7,12.9,2.9,-1.4,10800,13661
-46.1,46.3,5.8,-9.1,10800,13458
-1.9,1.9,-0.3,0.3,10800,13530
2.9,-2.8,0.9,-0.8,10800,13621
-0.2,0.2,0.8,-0.8,10800,13662
2.7,-2.7,0.4,-0.3,10800,10933
4.0,-4.0,13.0,-12.8,10800,13516
-3.0,3.0,-0.2,0.3,10800,13634
86.9,-86.4,14.3,-16.4,10800,10933
6.5,-6.4,0.3,0.3,10800,13396
38.1,-38.0,-3.4,6.6,10806,10917
4.7,-4.7,-1.3,1.4,10807,10917
-1189.2,1190.7,-270.4,409.5,10808,10811
1157.1,-1154.2,-40.7,54.0,10808,10812
-5.2,5.2,0.6,-0.4,10809,13431
2.6,-2.6,2.4,-2.4,10809,13471
-2.4,2.4,0.2,-0.1,10809,13464
12.4,-12.4,-1.5,2.1,10809,10906
-1.3,1.3,0.3,-0.3,10809,10974
-114.2,114.3,5.5,-47.4,10809,10974
-20.2,20.2,3.0,-2.2,10809,10942
-32.1,32.2,-35.1,35.3,10809,10808
32.1,-32.0,12.3,-10.8,10809,11062
230.9,-230.7,219.7,-402.4,10812,13470
-378.0,378.8,-107.5,107.4,10813,10740
12.5,-12.4,6.6,-5.9,10813,13302
88.4,-88.4,4.0,-18.3,10813,10953
2.6,-2.6,0.4,-0.2,10813,13324
9.1,-9.0,4.4,-3.9,10817,11054
-25.9,25.9,-13.3,13.3,10817,10819
64.8,-64.7,-23.1,-42.1,10819,11026
-135.0,135.0,-10.5,12.0,10824,10830
-88.1,88.1,-11.2,12.0,10824,10833
143.5,-143.5,-26.2,28.2,10824,10825
-75.6,75.6,-11.5,12.0,10824,10834
-75.2,75.2,-11.3,12.0,10824,10829
477.5,-476.7,-404.3,408.7,10824,10835
-135.0,135.0,-10.9,12.0,10824,10832
-106.1,106.2,-10.8,12.0,10824,10831
15.9,-15.8,-2.5,2.9,10825,74214
-72.2,72.3,-25.0,-4.9,10825,74217
-2.1,2.1,0.2,-0.2,10825,77253
-2.5,2.5,0.7,-0.6,10825,77272
125.0,-124.7,29.9,-60.9,10825,10793
-34.1,34.2,1.3,0.4,10836,10838
-10.9,11.0,1.1,0.1,10836,10928
-62.9,63.4,13.6,-11.2,10836,10843
-31.2,31.5,2.5,0.6,10836,10857
-11.8,11.9,0.9,0.4,10836,10862
-5.2,5.2,1.0,-0.6,10836,10998
-268.1,268.4,-25.9,15.5,10838,10196
325.8,-324.7,103.2,-113.6,10838,10127
-160.9,161.2,-27.9,7.1,10842,10862
-39.8,40.4,6.1,-3.6,10843,10862
-28.4,28.5,14.2,-13.5,10843,10998
-179.5,179.7,-29.3,37.8,10843,10842
-3.4,3.5,0.3,-0.1,10843,10857
-83.4,83.4,5.7,-4.9,10844,10849
-99.0,99.1,5.9,-4.9,10844,10852
442.8,-442.4,-16.8,18.9,10844,10855
-80.3,80.4,5.6,-4.9,10844,10851
-100.5,100.5,6.1,-4.9,10844,10847
-87.3,87.3,6.1,-4.9,10844,10850
-78.5,78.5,5.6,-4.9,10844,10848
4.1,-4.1,-1.7,1.7,10845,10974
-2.8,2.8,-2.1,2.1,10845,13464
-24.9,24.9,-52.3,52.3,10845,10854
28.7,-28.6,4.2,-2.4,10845,11062
-1.5,1.5,-0.2,0.2,10845,13431
-86.2,86.2,18.8,-18.2,10845,10844
103.6,-103.5,-50.6,34.7,10854,10974
-997.4,998.6,13.6,-148.1,10855,10941
-320.1,320.2,95.7,-89.1,10856,10860
-236.6,236.8,-104.4,105.0,10856,10861
-0.3,0.3,-0.0,0.0,10857,10862
-556.5,556.8,14.8,8.8,10857,10856
-306.3,306.7,-77.8,68.9,10857,10928
432.6,-431.1,45.4,-49.5,10857,10059
-79.0,79.0,25.1,-35.5,10862,10756
37.6,-37.4,82.7,-153.8,10862,10740
-103.6,103.6,-54.1,57.6,10862,10864
-110.9,111.0,-52.0,57.6,10862,10865
-7.1,7.1,-1.9,2.2,10869,11054
-65.3,65.3,-54.6,35.6,10870,74207
11.6,-11.6,-0.8,1.1,10870,74240
-3.8,3.8,-0.3,0.6,10870,77253
5.1,-5.1,-0.3,0.4,10870,11054
-61.3,61.3,-30.4,31.5,10870,10872
-68.1,68.4,8.5,-5.7,10873,11075
-70.4,70.4,7.0,-6.6,10874,10879
-109.2,109.2,7.3,-6.6,10874,10880
-73.2,73.2,7.1,-6.6,10874,10881
0.0,0.0,0.0,0.0,10874,10886
155.3,-155.3,-28.6,30.8,10874,10875
-118.1,118.1,7.9,-6.6,10874,10884
215.6,-215.5,-0.7,1.2,10874,10885
1.7,-1.7,-0.4,0.5,10875,13481
-7.3,7.4,2.6,-2.0,10875,11052
-16.5,16.5,0.2,0.2,10875,10961
-9.6,9.7,2.9,-2.0,10875,11053
550.6,-550.3,-37.5,-114.3,10885,10941
-335.1,335.2,36.2,-191.4,10885,10835
-13.6,13.7,3.3,-2.1,10887,11037
0.7,-0.7,-0.4,0.4,10887,10923
36.0,-36.0,28.2,-28.2,10887,10891
-87.1,87.1,-40.3,42.9,10887,10889
-93.3,93.3,11.1,-10.4,10892,10897
-598.6,599.5,-224.5,-251.8,10892,10916
-93.3,93.3,11.2,-10.4,10892,10898
-93.3,93.3,11.5,-10.4,10892,10896
-93.3,93.3,11.4,-10.4,10892,10895
315.3,-315.0,7.6,-11.3,10893,10799
459.4,-458.0,45.3,-51.8,10893,10117
-512.0,513.0,-796.3,884.8,10893,10892
-547.0,547.3,160.6,-133.7,10893,10892
-547.0,547.3,160.6,-133.7,10893,10892
-309.1,310.7,98.3,-126.3,10893,10788
22.2,-22.1,-3.5,3.8,10899,11047
-9.2,9.2,0.0,0.4,10899,11012
29.1,-28.8,-1.3,4.5,10901,11047
11.5,-11.4,2.6,-1.6,10904,11067
23.3,-23.1,2.9,-0.4,10904,10933
-116.3,116.3,9.3,-8.4,10905,10912
-99.6,99.6,8.9,-8.4,10905,10910
-7.2,7.2,0.5,-0.5,10905,10914
-115.4,115.4,9.5,-8.4,10905,10908
257.0,-256.8,145.5,-373.9,10905,10717
-230.2,230.3,13.8,-9.8,10906,10905
-0.7,0.7,2.4,-2.3,10906,11062
225.6,-225.5,-38.5,39.0,10906,10915
-5.7,5.8,1.7,-1.2,10906,10942
206.6,-206.4,-44.7,18.8,10915,10979
-112.5,112.5,7.4,-5.5,10916,10919
-93.8,93.8,6.5,-5.5,10916,10921
-859.4,859.8,117.1,-85.8,10917,10916
550.0,-548.9,-74.8,79.3,10917,10769
-42.3,42.3,42.2,-41.0,10923,11027
-230.8,230.9,-55.3,62.5,10928,10931
114.1,-114.0,63.2,-88.2,10928,10756
-230.6,230.9,-47.8,62.5,10928,10932
-86.7,86.7,-59.2,62.5,10928,10930
7.5,-7.4,2.5,-2.0,10928,11035
-9.3,9.4,-1.3,1.7,10933,13634
-11.0,11.3,2.2,-0.0,10933,13468
-6.6,6.7,1.2,-1.0,10933,11067
-12.0,12.0,0.8,-0.7,10933,10957
-2.6,2.6,1.2,-1.1,10933,13516
-16.6,16.8,3.2,-0.3,10933,13590
7.0,-6.9,0.4,0.2,10933,13396
-20.1,20.3,0.7,0.2,10933,13574
31.0,-30.8,59.2,-56.8,10933,13497
-5.8,5.8,1.2,-1.0,10933,13616
13.3,-13.2,4.0,-2.0,10933,13340
-11.8,11.8,3.2,-2.9,10933,13484
-18.9,19.2,2.7,-1.8,10933,13458
-1.0,1.1,-4.1,4.2,10933,11001
36.0,-35.3,3.6,2.4,10933,13324
-11.6,11.6,2.6,-2.3,10933,10983
38.0,-36.9,5.5,0.3,10933,13302
11.9,-11.8,4.3,-4.0,10933,13621
13.5,-13.1,-0.5,2.7,10933,13593
-7.7,8.0,1.0,0.2,10933,13570
-5.1,5.2,-1.4,1.7,10933,13530
28.1,-26.6,-0.6,7.3,10933,13492
1.6,-1.6,0.6,-0.5,10934,13156
-4.6,4.6,3.8,-3.7,10934,10953
1.0,-1.0,1.0,-0.9,10934,13180
-9.8,9.8,2.8,-2.4,10934,13667
25.3,-25.1,22.1,-20.7,10934,13302
3.9,-3.9,4.7,-4.5,10934,11048
-118.8,118.8,8.4,-6.6,10941,10945
-90.4,90.4,7.3,-6.6,10941,10949
-123.2,123.3,8.3,-6.6,10941,10944
-109.1,109.1,7.7,-6.6,10941,10947
-135.0,135.0,8.0,-6.6,10941,10946
3.4,-3.4,0.0,0.1,10942,13471
-3.6,3.6,-1.7,1.7,10942,13431
22.7,-22.5,1.3,0.5,10942,11062
3.2,-3.2,-0.6,0.7,10942,10974
128.8,-128.6,-24.2,-1.7,10942,10854
-137.7,138.0,-3.9,-23.6,10942,10875
-128.1,128.2,33.4,-31.0,10942,10941
0.9,-0.9,-0.6,0.6,10942,13464
1.0,-1.0,-0.0,0.1,10953,11035
20.6,-20.5,11.4,-10.3,10953,13302
-49.1,49.2,-25.5,26.1,10953,10955
7.5,-7.5,4.6,-4.3,10953,11048
2.8,-2.8,0.6,-0.5,10953,13156
-269.9,270.7,-68.0,42.8,10953,11070
248.5,-247.7,112.5,-131.4,10953,11048
12.9,-12.6,1.8,1.5,10957,13492
-3.1,3.2,-1.4,1.5,10957,13634
17.3,-17.2,5.2,-2.3,10957,13302
-6.9,6.9,-0.5,0.7,10957,13458
120.1,-120.0,64.4,-64.2,10957,10960
-221.1,221.3,-46.0,55.8,10957,10959
-7.0,7.0,-1.3,1.6,10957,13574
-155.6,155.8,-13.7,-22.4,10960,11067
-180.1,180.2,79.7,-93.7,10960,13516
455.7,-452.4,-1.8,-42.3,10960,13667
-83.6,83.6,-47.5,36.0,10961,11056
-9.4,9.4,3.6,-3.1,10961,11052
50.9,-50.9,49.3,-70.5,10961,10825
4.9,-4.9,-0.6,0.9,10961,13481
7.4,-7.2,-0.6,1.9,10961,13687
-13.8,13.9,3.8,-2.8,10961,11053
-6.7,6.7,-0.1,1.1,10966,10979
-6.8,6.8,0.4,0.3,10966,11067
-243.0,245.1,-63.2,-36.3,10970,74234
91.4,-91.3,-52.9,27.3,10970,10870
-0.4,0.5,62.7,-88.3,10970,10661
61.7,-61.5,-9.6,11.9,10970,11054
20.6,-20.4,-2.9,4.3,10972,11054
9.3,-9.3,-2.5,2.7,10973,11054
-95.9,95.9,-18.9,20.4,10974,10978
-2.9,2.9,-0.0,0.1,10974,13464
12.3,-12.2,1.4,-0.7,10974,11062
254.3,-253.8,45.1,-82.3,10974,13507
-1.9,1.9,0.6,-0.6,10979,11047
-97.6,97.6,-25.2,27.4,10979,10981
-92.0,92.0,-26.1,27.4,10979,10982
-1.2,1.2,-0.4,0.4,10983,13574
-2.3,2.3,0.0,-0.0,10983,13616
-7.5,7.5,0.9,0.4,10983,13468
-198.9,199.0,-35.1,42.4,10983,10985
313.5,-312.6,135.1,-155.7,10983,13505
-1.3,1.3,-0.2,0.2,10983,13458
-8.5,8.5,-0.5,1.7,10983,13570
-1.0,1.0,-1.3,1.3,10983,11067
-257.9,258.0,-175.7,-91.4,10986,10861
-214.9,215.0,28.0,-24.0,10986,10990
-215.0,215.0,28.2,-24.1,10986,10989
-215.0,215.0,27.2,-24.0,10986,10991
383.5,-382.0,26.7,-34.8,10987,10023
-902.2,902.7,-48.4,92.3,10987,10986
12.8,-12.8,0.4,0.3,10995,11039
-937.5,939.8,-336.3,6.2,11000,10680
1028.3,-1026.2,-116.2,-132.9,11000,13666
-141.0,141.1,-70.6,72.4,11000,11006
977.3,-976.6,-108.5,-14.2,11000,13631
-1262.9,1266.5,-143.9,-274.8,11000,13470
-141.0,141.1,-71.0,72.4,11000,11005
-180.6,181.1,135.7,-160.0,11001,13484
4.0,-4.0,10.8,-10.3,11001,13497
-476.1,476.8,-786.9,846.5,11001,11000
-40.9,40.9,-19.9,20.1,11011,11025
-26.5,26.5,-20.0,20.1,11011,11021
-884.3,885.1,-273.0,329.5,11011,11018
-171.7,171.9,-272.6,-372.0,11011,11038
-40.8,40.8,-19.9,20.1,11011,11023
-52.3,52.3,-19.8,20.1,11011,11020
-811.8,812.7,-262.4,329.5,11011,11014
-1081.3,1082.5,-238.0,329.5,11011,11016
-754.1,754.6,-287.9,329.5,11011,11019
1082.6,-1081.1,-177.5,21.0,11011,10747
973.8,-972.5,-203.3,-50.7,11011,11074
10.1,-10.0,8.2,-7.7,11012,11054
310.4,-310.1,-111.9,113.1,11012,11026
12.2,-12.1,-1.8,2.6,11012,11047
-347.3,347.5,6.4,5.0,11012,11011
-48.4,48.8,103.7,-154.1,11012,10970
202.4,-201.7,-21.5,-8.2,11026,10899
172.4,-171.8,-49.5,-3.6,11026,11075
236.9,-236.7,-185.1,186.1,11027,11034
-94.4,94.4,13.3,-10.6,11027,11032
-94.4,94.4,13.4,-10.6,11027,11033
-94.4,94.4,12.6,-10.6,11027,11031
-36.0,36.0,-60.4,28.2,11034,10891
-6.0,6.0,-1.1,1.5,11035,13646
-0.6,0.6,-0.7,0.7,11035,13512
5.4,-5.4,5.0,-4.8,11035,13302
1.1,-1.1,1.4,-1.3,11035,13180
-14.3,14.4,-2.6,3.1,11035,13462
-134.3,134.6,-18.3,26.0,11035,11070
2.4,-2.4,0.8,-0.7,11035,13156
1.5,-1.5,3.1,-3.0,11035,11048
-131.9,132.0,9.9,-8.5,11038,11045
-129.2,129.3,10.0,-8.5,11038,11046
93.8,-93.6,-54.4,9.4,11039,10819
-89.3,89.3,60.8,-60.0,11039,11038
-4.3,4.3,0.3,-0.2,11039,74266
-7.1,7.2,1.8,-0.9,11039,77185
-2.4,2.4,0.4,-0.3,11039,74265
-5.6,5.6,2.4,-2.1,11039,74234
12.1,-11.9,-2.4,3.6,11048,13492
5.2,-5.2,-1.3,1.5,11048,13324
7.4,-7.4,-0.9,2.1,11048,13572
-302.6,304.3,-124.5,99.0,11048,13648
0.1,-0.1,0.6,-0.6,11048,13340
2.6,-2.6,-0.2,0.2,11048,13229
38.9,-38.9,25.9,-25.2,11048,13302
0.2,-0.2,-0.8,0.8,11048,13264
245.8,-245.4,132.9,-146.2,11048,13302
-245.7,246.1,-105.1,126.2,11048,11050
