Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
-13.8,13.9,-2.9,4.7,10776,10794
2.3,-2.3,-1.8,1.9,10776,10785
-7.1,7.3,1.7,-0.6,10778,77253
-8.2,8.5,2.0,-0.9,10778,10961
-20.6,20.8,9.0,-8.1,10778,74240
-25.9,26.0,3.3,-1.3,10778,74207
-13.7,13.7,3.0,-2.0,10778,10870
-22.6,23.1,3.7,-1.1,10778,10875
-4.4,4.5,1.5,-1.0,10778,10789
-1.8,1.9,0.8,-0.8,10778,11054
22.3,-22.2,-0.8,1.8,10782,11035
10.7,-10.7,-0.3,1.0,10783,11035
-272.2,272.4,119.3,-118.3,10784,10786
0.0,-0.0,-0.0,0.0,10784,10787
311.1,-310.8,-126.1,127.3,10784,10788
-66.5,67.1,3.7,7.5,10785,10893
-47.5,48.4,13.8,-8.2,10785,11037
-46.8,47.0,-22.8,23.5,10785,10923
-21.2,21.2,-6.7,6.8,10785,10784
-21.8,22.3,3.0,0.5,10785,10794
-28.4,28.5,2.1,-1.3,10785,10887
-1.6,1.6,0.4,-0.3,10785,11027
-272.4,272.8,118.3,-126.5,10786,11034
12.6,-12.6,-2.0,2.7,10789,11054
5.4,-5.4,-2.8,2.9,10789,74207
-58.2,58.2,-21.0,22.4,10789,10791
11.9,-11.8,-2.5,3.2,10789,74240
13.9,-13.9,3.2,-3.2,10789,10792
-78.6,78.6,-66.3,66.4,10789,10793
47.1,-47.0,-5.4,-46.1,10793,10663
-82.7,82.8,-7.7,10.2,10794,10797
-6.2,6.2,-0.6,0.7,10794,10893
-51.9,51.9,14.1,-14.1,10794,10799
8.6,-8.5,-1.2,2.1,10798,10893
253.0,-252.6,29.4,-48.3,10799,10117
0.7,-0.7,0.3,-0.3,10800,10957
-1.4,1.4,0.3,-0.3,10800,13574
-12.3,12.5,2.8,-1.4,10800,13661
-45.3,45.5,4.2,-7.6,10800,13458
-1.6,1.6,-0.3,0.4,10800,13530
3.1,-3.1,0.4,-0.3,10800,13621
0.1,-0.0,0.7,-0.7,10800,13662
2.6,-2.6,0.1,0.0,10800,10933
2.3,-2.3,12.1,-11.9,10800,13516
-2.0,2.0,-0.9,0.9,10800,13634
84.4,-84.0,4.1,-6.4,10800,10933
7.7,-7.5,0.2,0.8,10800,13396
38.1,-37.9,-3.4,6.5,10806,10917
4.6,-4.6,-1.3,1.4,10807,10917
-1189.7,1191.2,-94.4,227.7,10808,10811
1148.2,-1145.4,-203.6,217.0,10808,10812
-4.8,4.8,0.6,-0.3,10809,13431
2.4,-2.4,1.7,-1.7,10809,13471
-2.2,2.2,0.1,-0.0,10809,13464
12.1,-12.1,-1.6,2.2,10809,10906
-1.3,1.3,0.2,-0.2,10809,10974
-106.8,106.9,-7.0,-35.3,10809,10974
-19.1,19.1,2.5,-1.7,10809,10942
-41.5,41.5,-22.0,22.3,10809,10808
32.2,-32.1,13.2,-11.7,10809,11062
241.9,-241.8,135.6,-321.2,10812,13470
-366.2,367.0,-123.5,123.0,10813,10740
12.3,-12.3,6.3,-5.6,10813,13302
86.1,-86.0,13.1,-27.5,10813,10953
2.6,-2.6,0.3,-0.2,10813,13324
9.8,-9.7,4.3,-3.8,10817,11054
-26.6,26.6,-13.2,13.2,10817,10819
65.4,-65.2,-23.4,-41.8,10819,11026
-135.0,135.0,-4.2,5.7,10824,10830
-88.1,88.1,-4.9,5.7,10824,10833
145.6,-145.6,-29.0,31.0,10824,10825
-75.6,75.6,-5.2,5.7,10824,10834
-75.2,75.2,-5.0,5.7,10824,10829
475.4,-474.5,-439.4,444.2,10824,10835
-135.0,135.0,-4.6,5.7,10824,10832
-106.1,106.2,-4.5,5.7,10824,10831
16.4,-16.4,-2.6,2.9,10825,74214
-70.2,70.3,-24.5,-5.5,10825,74217
-1.5,1.5,0.2,-0.1,10825,77253
-2.2,2.2,0.7,-0.6,10825,77272
126.1,-125.7,30.1,-61.0,10825,10793
-33.9,34.0,1.2,0.4,10836,10838
-10.9,11.1,1.2,0.1,10836,10928
-65.6,66.1,13.8,-11.1,10836,10843
-31.3,31.6,2.6,0.5,10836,10857
-12.1,12.2,0.8,0.4,10836,10862
-5.4,5.4,0.9,-0.6,10836,10998
-270.2,270.5,-25.2,14.9,10838,10196
326.3,-325.2,103.1,-113.5,10838,10127
-163.7,164.0,-28.7,7.9,10842,10862
-40.5,41.0,6.1,-3.5,10843,10862
-28.3,28.3,14.2,-13.5,10843,10998
-182.3,182.4,-29.8,38.5,10843,10842
-3.4,3.4,0.3,-0.1,10843,10857
-83.4,83.4,5.7,-4.9,10844,10849
-99.0,99.1,5.9,-4.9,10844,10852
440.1,-439.7,-24.7,26.7,10844,10855
-80.3,80.4,5.6,-4.9,10844,10851
-100.5,100.5,6.1,-4.9,10844,10847
-87.3,87.3,6.1,-4.9,10844,10850
-78.5,78.5,5.6,-4.9,10844,10848
3.9,-3.9,-1.5,1.6,10845,10974
-2.3,2.3,-1.8,1.8,10845,13464
-22.8,22.8,-46.4,46.4,10845,10854
28.3,-28.1,5.5,-3.7,10845,11062
-1.3,1.3,-0.1,0.2,10845,13431
-88.9,88.9,11.0,-10.3,10845,10844
99.1,-99.0,-47.8,31.7,10854,10974
-957.0,958.2,46.3,-184.6,10855,10941
-320.4,320.5,95.7,-89.1,10856,10860
-229.4,229.5,-109.1,109.7,10856,10861
-0.5,0.5,-0.1,0.1,10857,10862
-549.5,549.8,9.4,13.5,10857,10856
-320.2,320.6,-69.4,60.8,10857,10928
435.7,-434.2,44.5,-48.4,10857,10059
-66.2,66.2,34.3,-44.9,10862,10756
20.4,-20.2,71.4,-143.2,10862,10740
-103.6,103.6,-54.2,57.6,10862,10864
-110.9,111.0,-52.0,57.6,10862,10865
-7.1,7.1,-1.9,2.2,10869,11054
-63.6,63.6,-54.1,35.0,10870,74207
11.9,-11.9,-0.7,1.1,10870,74240
-3.5,3.5,-0.3,0.6,10870,77253
4.9,-4.9,-0.3,0.4,10870,11054
-61.3,61.3,-30.4,31.5,10870,10872
-68.1,68.4,8.5,-5.7,10873,11075
-70.4,70.4,7.0,-6.6,10874,10879
-109.2,109.2,7.3,-6.6,10874,10880
-73.2,73.2,7.1,-6.6,10874,10881
-0.0,0.0,-0.0,0.0,10874,10886
151.5,-151.4,-30.9,33.0,10874,10875
-118.1,118.1,7.9,-6.6,10874,10884
219.4,-219.3,1.6,-1.1,10874,10885
2.1,-2.1,-0.4,0.5,10875,13481
-7.1,7.1,2.7,-2.2,10875,11052
-15.2,15.2,1.0,-0.7,10875,10961
-9.4,9.5,3.1,-2.2,10875,11053
508.8,-508.5,-73.5,-80.3,10885,10941
-289.4,289.6,74.5,-230.6,10885,10835
-13.6,13.7,3.2,-2.0,10887,11037
0.7,-0.7,-0.4,0.4,10887,10923
36.0,-36.0,27.3,-27.3,10887,10891
-87.1,87.2,-39.2,41.8,10887,10889
-93.3,93.3,11.1,-10.4,10892,10897
-596.7,597.6,-224.6,-252.3,10892,10916
-93.3,93.3,11.2,-10.4,10892,10898
-93.3,93.3,11.5,-10.4,10892,10896
-93.3,93.3,11.4,-10.4,10892,10895
315.2,-314.9,13.5,-17.2,10893,10799
459.3,-457.8,45.8,-52.3,10893,10117
-511.8,512.9,-798.6,887.4,10893,10892
-546.8,547.1,158.7,-131.9,10893,10892
-546.8,547.1,158.7,-131.9,10893,10892
-309.2,310.8,99.3,-127.3,10893,10788
21.7,-21.7,-2.9,3.2,10899,11047
-9.1,9.1,0.1,0.3,10899,11012
29.1,-28.8,-1.3,4.5,10901,11047
11.3,-11.3,2.2,-1.2,10904,11067
23.5,-23.3,2.4,0.2,10904,10933
-116.3,116.3,9.3,-8.4,10905,10912
-99.6,99.6,8.9,-8.4,10905,10910
-7.2,7.2,0.5,-0.5,10905,10914
-115.4,115.4,9.5,-8.4,10905,10908
268.5,-268.3,195.0,-423.2,10905,10717
-231.1,231.2,0.4,3.6,10906,10905
-0.6,0.6,2.5,-2.5,10906,11062
225.6,-225.4,-25.0,25.5,10906,10915
-5.5,5.6,1.6,-1.1,10906,10942
207.8,-207.5,-18.2,-7.8,10915,10979
-112.5,112.5,7.4,-5.5,10916,10919
-93.8,93.8,6.5,-5.5,10916,10921
-858.9,859.3,117.2,-85.9,10917,10916
549.6,-548.5,-74.9,79.3,10917,10769
-42.3,42.3,42.2,-41.0,10923,11027
-230.9,231.0,-49.3,56.5,10928,10931
101.2,-101.1,54.1,-79.4,10928,10756
-230.7,231.0,-41.9,56.5,10928,10932
-86.8,86.8,-53.4,56.5,10928,10930
7.1,-7.0,2.5,-2.0,10928,11035
-7.6,7.7,-1.5,1.7,10933,13634
-11.0,11.3,2.4,-0.2,10933,13468
-7.3,7.3,1.3,-1.1,10933,11067
-12.1,12.1,2.0,-1.9,10933,10957
-2.8,2.8,1.5,-1.4,10933,13516
-16.5,16.7,3.4,-0.6,10933,13590
8.7,-8.6,0.5,0.4,10933,13396
-19.2,19.4,1.1,-0.3,10933,13574
14.3,-14.2,38.1,-37.2,10933,13497
-5.6,5.6,1.4,-1.2,10933,13616
14.1,-14.0,4.0,-1.7,10933,13340
-12.4,12.4,4.7,-4.4,10933,13484
-18.5,18.8,3.4,-2.5,10933,13458
0.4,-0.4,2.5,-2.5,10933,11001
38.2,-37.4,3.5,3.2,10933,13324
-13.0,13.0,2.7,-2.4,10933,10983
40.4,-39.2,5.4,1.1,10933,13302
14.0,-13.9,1.8,-1.4,10933,13621
14.5,-14.1,-0.5,3.0,10933,13593
-7.8,8.0,1.2,0.1,10933,13570
-4.7,4.7,-1.2,1.4,10933,13530
29.3,-27.7,-0.7,7.8,10933,13492
1.6,-1.6,0.7,-0.6,10934,13156
-4.7,4.7,4.3,-4.2,10934,10953
1.0,-1.0,1.0,-1.0,10934,13180
-10.2,10.3,2.4,-2.0,10934,13667
24.6,-24.5,21.9,-20.6,10934,13302
3.7,-3.7,4.8,-4.6,10934,11048
-118.8,118.8,8.4,-6.6,10941,10945
-90.4,90.4,7.3,-6.6,10941,10949
-123.2,123.3,8.3,-6.6,10941,10944
-109.1,109.1,7.7,-6.6,10941,10947
-135.0,135.0,8.0,-6.6,10941,10946
3.2,-3.2,-0.1,0.2,10942,13471
-2.9,2.9,-1.4,1.4,10942,13431
22.2,-22.0,2.0,-0.2,10942,11062
3.1,-3.0,-0.6,0.7,10942,10974
122.1,-121.9,-27.7,1.4,10942,10854
-131.1,131.3,-0.6,-27.3,10942,10875
-126.8,126.8,32.1,-29.8,10942,10941
1.0,-1.0,-0.6,0.6,10942,13464
1.0,-1.0,-0.0,0.1,10953,11035
20.3,-20.2,10.5,-9.5,10953,13302
-49.1,49.2,-11.9,12.4,10953,10955
7.4,-7.4,4.4,-4.1,10953,11048
2.8,-2.8,0.6,-0.4,10953,13156
-269.0,269.8,-64.6,39.2,10953,11070
245.2,-244.5,106.3,-125.7,10953,11048
13.4,-13.2,1.8,1.7,10957,13492
-2.4,2.4,-1.4,1.5,10957,13634
18.4,-18.3,5.2,-2.0,10957,13302
-6.7,6.8,-0.3,0.6,10957,13458
116.8,-116.8,65.3,-65.2,10957,10960
-221.1,221.3,-46.0,55.8,10957,10959
-6.6,6.7,-1.3,1.5,10957,13574
-175.4,175.7,-19.4,-16.1,10960,11067
-208.9,209.2,97.3,-110.6,10960,13516
501.1,-497.2,-12.7,-23.4,10960,13667
-86.3,86.3,-50.5,39.0,10961,11056
-9.3,9.3,3.7,-3.2,10961,11052
53.3,-53.2,52.8,-73.9,10961,10825
5.5,-5.4,-0.5,0.9,10961,13481
8.2,-8.0,-0.6,2.1,10961,13687
-13.7,13.8,4.0,-3.0,10961,11053
-6.6,6.6,-0.1,1.1,10966,10979
-7.8,7.9,0.4,0.5,10966,11067
-231.9,233.9,-64.7,-36.7,10970,74234
93.7,-93.6,-52.3,26.8,10970,10870
6.4,-6.3,62.0,-87.7,10970,10661
60.6,-60.4,-9.4,11.7,10970,11054
20.6,-20.4,-2.9,4.3,10972,11054
9.3,-9.3,-2.5,2.7,10973,11054
-95.9,95.9,-18.9,20.4,10974,10978
-2.6,2.6,0.0,0.0,10974,13464
12.2,-12.1,2.0,-1.3,10974,11062
234.9,-234.5,31.0,-69.3,10974,13507
-1.8,1.8,0.6,-0.6,10979,11047
-97.6,97.6,-10.0,12.1,10979,10981
-92.0,92.0,-10.9,12.1,10979,10982
-0.9,0.9,-0.4,0.4,10983,13574
-1.7,1.7,0.2,-0.2,10983,13616
-7.4,7.4,1.0,0.3,10983,13468
-198.9,199.0,0.3,6.7,10983,10985
285.8,-285.1,91.1,-114.8,10983,13505
-1.1,1.2,-0.1,0.2,10983,13458
-8.4,8.4,-0.4,1.6,10983,13570
-0.7,0.7,-1.2,1.2,10983,11067
-259.0,259.1,-176.1,-91.4,10986,10861
-215.0,215.1,28.0,-24.1,10986,10990
-215.0,215.1,28.1,-24.1,10986,10989
-215.0,215.1,27.2,-24.1,10986,10991
384.1,-382.6,26.9,-35.1,10987,10023
-903.5,904.1,-48.8,92.7,10987,10986
12.8,-12.8,0.4,0.3,10995,11039
-902.5,904.4,-197.2,-149.1,11000,10680
1039.3,-1037.1,10.8,-266.3,11000,13666
-141.1,141.1,-70.6,72.4,11000,11006
1045.7,-1045.0,163.0,-286.3,11000,13631
-1215.0,1218.5,-5.2,-432.1,11000,13470
-141.1,141.1,-71.0,72.4,11000,11005
-199.7,200.2,15.4,-40.7,11001,13484
1.7,-1.7,3.7,-3.7,11001,13497
-314.5,314.6,-162.3,170.2,11001,11000
-40.9,40.9,-19.9,20.1,11011,11025
-26.5,26.5,-20.0,20.1,11011,11021
-884.3,885.1,-262.8,318.9,11011,11018
-168.5,168.6,-273.3,-371.4,11011,11038
-40.8,40.8,-19.9,20.1,11011,11023
-52.3,52.3,-19.8,20.1,11011,11020
-811.8,812.7,-252.3,318.9,11011,11014
-1081.3,1082.5,-227.8,318.9,11011,11016
-754.1,754.6,-277.7,318.9,11011,11019
1078.3,-1076.8,-188.3,31.6,11011,10747
969.8,-968.5,-214.3,-40.2,11011,11074
11.4,-11.3,8.1,-7.6,11012,11054
302.8,-302.6,-113.0,114.1,11012,11026
12.1,-11.9,-1.8,2.5,11012,11047
-360.0,360.2,9.4,3.0,11012,11011
-29.4,29.8,101.9,-152.7,11012,10970
201.3,-200.6,-22.0,-7.8,11026,10899
166.5,-165.9,-50.3,-3.3,11026,11075
237.0,-236.8,-185.1,186.1,11027,11034
-94.4,94.5,13.3,-10.6,11027,11032
-94.4,94.5,13.4,-10.6,11027,11033
-94.4,94.5,12.6,-10.6,11027,11031
-36.0,36.0,-59.6,27.3,11034,10891
-6.1,6.1,-1.1,1.5,11035,13646
-0.6,0.6,-0.7,0.7,11035,13512
5.1,-5.0,4.6,-4.4,11035,13302
1.0,-1.0,1.3,-1.3,11035,13180
-14.5,14.6,-2.5,3.1,11035,13462
-135.5,135.8,-17.6,25.4,11035,11070
2.3,-2.3,0.7,-0.7,11035,13156
1.3,-1.3,2.9,-2.8,11035,11048
-131.9,132.0,9.9,-8.5,11038,11045
-129.2,129.3,10.0,-8.5,11038,11046
95.1,-94.9,-54.7,9.8,11039,10819
-92.6,92.6,61.4,-60.6,11039,11038
-3.8,3.8,0.3,-0.2,11039,74266
-6.6,6.6,1.7,-0.9,11039,77185
-2.4,2.4,0.4,-0.3,11039,74265
-4.6,4.6,2.3,-2.1,11039,74234
12.1,-12.0,-2.5,3.8,11048,13492
5.3,-5.3,-1.7,1.8,11048,13324
7.6,-7.6,-0.9,2.2,11048,13572
-300.6,302.2,-119.4,93.2,11048,13648
0.0,-0.0,0.5,-0.5,11048,13340
2.6,-2.6,-0.4,0.5,11048,13229
38.4,-38.4,23.1,-22.5,11048,13302
0.3,-0.3,-1.1,1.1,11048,13264
241.7,-241.4,116.2,-130.0,11048,13302
-245.8,246.2,-105.1,126.2,11048,11050
