Branch
MW From ,MW To ,Mvar From ,Mvar To ,From Number,To Number
-79.4,79.4,17.2,-14.5,10697,10699
1.2,-1.2,0.5,-0.5,10697,10700
9.4,-9.3,0.2,1.8,10697,10729
-31.5,31.5,-15.7,15.7,10697,10701
-224.0,224.7,14.8,-44.0,10701,10718
-248.0,248.8,-11.5,-1.1,10701,10979
29.6,-29.0,5.3,-1.7,10703,10933
65.9,-65.8,17.2,-9.1,10703,11001
335.2,-334.3,-457.6,461.2,10707,10716
-172.4,172.4,11.7,-10.6,10707,10715
-189.6,189.7,13.3,-10.6,10707,10711
-135.9,136.0,12.4,-10.6,10707,10712
-171.1,171.2,13.7,-10.6,10707,10710
-189.3,189.4,13.0,-10.6,10707,10713
5.7,-5.6,2.1,-1.3,10708,10867
34.2,-33.4,-0.1,8.1,10708,10729
-523.0,523.3,-27.4,50.6,10708,10707
26.0,-25.9,2.5,3.5,10708,10803
26.4,-26.4,2.6,3.6,10708,10802
308.9,-308.8,-63.5,-22.4,10716,10717
-1461.4,1466.2,-232.9,-96.8,10716,11011
1486.6,-1477.8,-164.8,-148.7,10716,10734
-71.1,71.1,-39.3,40.3,10717,10726
-1160.0,1162.7,-232.6,51.5,10717,11074
-104.9,104.9,-38.8,40.3,10717,10724
637.3,-635.3,-378.8,-436.0,10717,10892
-71.3,71.3,-39.4,40.3,10717,10725
-82.2,82.2,-39.5,40.3,10717,10723
1030.6,-1025.5,-446.1,-265.2,10717,10861
-12.3,12.3,0.2,0.2,10718,11047
-0.9,0.9,-2.5,2.5,10718,10979
-3.8,3.8,-0.0,0.2,10718,10899
84.8,-84.8,-26.1,7.6,10718,10708
-378.5,378.6,56.6,-46.1,10718,10717
-485.9,496.2,-18.8,-5.6,10728,10748
124.2,-124.1,-72.6,49.4,10728,10369
-196.3,196.5,-68.4,81.8,10729,10728
-6.9,6.9,1.1,-0.7,10729,10925
-33.8,34.6,7.5,1.2,10729,10873
-0.2,0.2,0.2,-0.2,10729,10802
-0.5,0.5,0.2,-0.2,10729,10803
114.8,-114.7,-13.0,16.6,10730,10731
-323.2,323.8,6.9,-23.0,10730,10023
156.4,-155.9,-69.5,13.5,10730,10019
-5.4,5.4,7.9,-7.7,10731,11009
-11.5,11.6,1.7,-0.6,10731,10987
-0.5,0.5,0.3,-0.3,10731,10836
-13.9,14.0,2.9,-1.9,10731,11008
-157.9,157.9,-78.6,81.0,10734,10738
-157.9,157.9,-78.7,81.0,10734,10737
-525.8,526.3,-403.3,253.5,10734,10861
372.2,-370.7,126.4,-135.0,10735,10414
-788.7,789.1,90.2,-52.8,10735,10734
610.6,-609.0,152.6,-153.7,10735,10838
489.9,-487.9,63.4,-25.1,10735,10836
-788.7,789.1,90.2,-52.8,10735,10734
-739.8,741.2,-1148.7,1279.7,10735,10734
-64.2,64.2,4.3,-3.9,10739,10744
-80.0,80.0,4.3,-3.9,10739,10742
95.9,-95.6,2.5,1.2,10740,10934
-474.3,474.6,8.9,12.2,10740,10739
6.3,-6.3,3.5,-2.9,10740,13302
38.5,-38.4,-10.6,14.1,10746,10906
361.7,-361.6,-31.9,-36.8,10747,11074
-333.8,333.9,30.8,-20.1,10747,10755
-293.0,293.0,25.3,-20.1,10747,10752
-323.0,323.1,28.2,-20.1,10747,10754
1260.0,-1255.1,-100.5,-377.7,10747,10916
-409.2,409.4,31.3,-20.1,10747,10750
11.6,-11.5,-0.8,1.4,10748,10873
256.0,-255.7,-14.4,1.5,10748,11075
-821.8,822.0,19.6,-0.1,10748,10747
-0.6,0.6,-0.5,0.5,10757,10857
-0.7,0.7,1.3,-1.3,10757,11070
25.8,-25.5,6.5,-5.1,10757,11035
7.9,-7.8,-1.2,2.0,10757,10836
-12.9,12.9,-4.0,4.2,10757,10928
-35.1,35.1,-6.8,7.1,10757,10756
-3.2,3.3,0.6,-0.4,10758,10917
12.7,-12.6,1.6,-1.0,10758,11037
-276.1,277.3,11.9,-42.7,10758,10917
0.0,-0.0,0.0,0.0,10760,10764
0.5,-0.5,-0.4,0.4,10760,11048
10.2,-10.1,-2.1,3.2,10760,13492
-196.3,196.4,17.5,-17.0,10760,10762
1.4,-1.4,-0.3,0.3,10760,13229
26.8,-26.8,7.4,-6.8,10760,13302
1.2,-1.2,-1.2,1.3,10760,13593
0.0,-0.0,-0.0,0.0,10760,10763
0.0,0.0,0.0,0.0,10760,10765
-449.7,454.0,-65.3,-5.1,10762,13621
-396.5,398.5,-138.1,131.1,10762,13667
16.1,-16.1,-1.8,2.3,10766,13431
-212.4,212.5,-47.0,56.8,10766,10768
-77.0,77.1,-17.5,-0.1,10766,11056
2.7,-2.6,-0.0,0.2,10766,10942
175.1,-174.7,-22.3,-4.6,10769,10758
404.0,-400.6,-2.5,-44.2,10769,10728
103.2,-102.3,4.5,3.6,10769,11037
-51.8,51.8,-18.9,19.9,10769,10771
-41.4,41.4,-19.3,19.9,10769,10774
-41.6,41.6,-19.1,19.9,10769,10772
-13.8,13.9,-2.9,4.7,10776,10794
2.3,-2.3,-1.7,1.9,10776,10785
-7.7,7.9,1.8,-0.6,10778,77253
-8.1,8.4,2.0,-1.0,10778,10961
-21.0,21.2,8.9,-7.9,10778,74240
-25.7,25.9,3.2,-1.1,10778,74207
-13.5,13.6,2.9,-1.9,10778,10870
-21.7,22.1,3.9,-1.5,10778,10875
-4.4,4.4,1.5,-1.0,10778,10789
-1.7,1.8,0.8,-0.7,10778,11054
22.3,-22.3,-0.8,1.8,10782,11035
10.7,-10.7,-0.3,1.0,10783,11035
-272.1,272.3,118.1,-117.2,10784,10786
-0.0,0.0,0.0,-0.0,10784,10787
311.0,-310.7,-124.8,126.0,10784,10788
-66.4,67.0,3.8,7.4,10785,10893
-47.5,48.4,13.9,-8.3,10785,11037
-46.8,46.9,-22.9,23.6,10785,10923
-21.1,21.2,-6.6,6.7,10785,10784
-21.8,22.3,2.9,0.5,10785,10794
-28.4,28.5,1.8,-1.1,10785,10887
-1.6,1.6,0.4,-0.3,10785,11027
-272.3,272.7,117.2,-125.3,10786,11034
13.1,-13.1,-2.1,2.8,10789,11054
5.4,-5.4,-2.9,3.0,10789,74207
-58.2,58.2,-21.0,22.4,10789,10791
11.6,-11.5,-2.6,3.2,10789,74240
13.9,-13.9,3.2,-3.2,10789,10792
-78.8,78.8,-66.0,66.2,10789,10793
44.7,-44.7,-5.2,-46.3,10793,10663
-82.7,82.8,-19.0,21.6,10794,10797
-6.3,6.3,-0.4,0.5,10794,10893
-51.9,51.9,25.2,-25.1,10794,10799
8.5,-8.5,-1.2,2.1,10798,10893
253.3,-252.8,32.1,-51.0,10799,10117
0.7,-0.7,0.6,-0.6,10800,10957
-1.5,1.5,0.4,-0.3,10800,13574
-13.0,13.2,2.6,-1.0,10800,13661
-46.2,46.4,-5.7,2.4,10800,13458
-2.2,2.2,-0.8,0.9,10800,13530
2.7,-2.7,1.1,-0.9,10800,13621
-0.4,0.4,0.7,-0.7,10800,13662
2.8,-2.7,0.7,-0.7,10800,10933
5.5,-5.4,18.9,-18.5,10800,13516
-4.0,4.0,-0.3,0.4,10800,13634
89.0,-88.5,26.5,-28.2,10800,10933
5.5,-5.4,0.0,0.5,10800,13396
38.1,-38.0,-3.4,6.6,10806,10917
4.7,-4.7,-1.3,1.4,10807,10917
-1189.2,1190.7,-300.7,441.6,10808,10811
1164.2,-1161.4,-13.9,27.3,10808,10812
-5.5,5.6,0.6,-0.3,10809,13431
2.8,-2.8,2.6,-2.6,10809,13471
-2.6,2.6,0.2,-0.1,10809,13464
12.7,-12.6,-1.5,2.2,10809,10906
-1.4,1.4,0.4,-0.4,10809,10974
-119.9,120.0,9.1,-50.7,10809,10974
-21.0,21.0,3.0,-2.1,10809,10942
-24.9,24.9,-39.0,39.2,10809,10808
31.8,-31.7,12.6,-11.0,10809,11062
220.2,-220.0,237.8,-419.7,10812,13470
-389.9,390.8,-134.7,135.6,10813,10740
12.7,-12.6,7.0,-6.3,10813,13302
90.3,-90.2,13.3,-27.6,10813,10953
2.6,-2.6,0.5,-0.3,10813,13324
8.5,-8.4,4.5,-4.0,10817,11054
-25.2,25.2,-13.3,13.3,10817,10819
64.4,-64.3,-22.9,-42.2,10819,11026
-135.0,135.0,-12.9,14.4,10824,10830
-88.1,88.1,-13.6,14.4,10824,10833
141.5,-141.5,-24.7,26.6,10824,10825
-75.6,75.6,-13.9,14.4,10824,10834
-75.2,75.2,-13.7,14.4,10824,10829
479.5,-478.7,-391.3,395.7,10824,10835
-135.0,135.0,-13.3,14.4,10824,10832
-106.1,106.2,-13.2,14.4,10824,10831
15.5,-15.4,-2.5,2.8,10825,74214
-73.8,73.9,-25.2,-4.7,10825,74217
-2.6,2.6,0.3,-0.2,10825,77253
-2.7,2.7,0.7,-0.6,10825,77272
123.9,-123.6,29.9,-61.0,10825,10793
-34.3,34.4,1.3,0.3,10836,10838
-10.8,11.0,1.1,0.1,10836,10928
-61.3,61.7,12.7,-10.3,10836,10843
-31.1,31.4,2.5,0.6,10836,10857
-11.6,11.7,0.7,0.4,10836,10862
-5.1,5.1,0.9,-0.6,10836,10998
-266.7,267.1,-26.2,15.8,10838,10196
325.6,-324.5,103.3,-113.6,10838,10127
-159.5,159.7,-28.6,7.7,10842,10862
-39.5,40.1,5.8,-3.4,10843,10862
-28.5,28.6,14.2,-13.5,10843,10998
-178.1,178.2,-30.1,38.4,10843,10842
-3.5,3.5,0.3,-0.1,10843,10857
-83.4,83.4,5.7,-4.9,10844,10849
-99.0,99.1,5.9,-4.9,10844,10852
445.3,-444.9,-16.4,18.5,10844,10855
-80.3,80.4,5.6,-4.9,10844,10851
-100.5,100.5,6.1,-4.9,10844,10847
-87.3,87.3,6.1,-4.9,10844,10850
-78.5,78.5,5.6,-4.9,10844,10848
4.2,-4.2,-1.6,1.7,10845,10974
-3.3,3.3,-2.1,2.2,10845,13464
-27.0,27.0,-52.6,52.7,10845,10854
29.0,-28.8,4.3,-2.4,10845,11062
-1.6,1.6,-0.2,0.2,10845,13431
-83.7,83.7,19.3,-18.6,10845,10844
106.7,-106.6,-49.6,33.8,10854,10974
-1030.4,1031.8,4.5,-136.3,10855,10941
-320.1,320.2,95.7,-89.1,10856,10860
-241.6,241.7,-102.5,103.2,10856,10861
-0.2,0.2,-0.1,0.1,10857,10862
-561.4,561.7,17.1,6.9,10857,10856
-297.1,297.4,-81.1,71.9,10857,10928
430.7,-429.2,45.7,-49.9,10857,10059
-87.5,87.6,30.4,-40.8,10862,10756
48.5,-48.3,75.9,-147.3,10862,10740
-103.6,103.6,-54.1,57.6,10862,10864
-110.9,111.0,-52.0,57.6,10862,10865
-7.1,7.1,-1.9,2.2,10869,11054
-66.7,66.8,-55.0,36.0,10870,74207
11.4,-11.3,-0.8,1.1,10870,74240
-4.1,4.1,-0.3,0.6,10870,77253
5.2,-5.2,-0.3,0.4,10870,11054
-61.3,61.3,-30.4,31.5,10870,10872
-68.1,68.4,8.5,-5.7,10873,11075
-70.4,70.4,7.0,-6.6,10874,10879
-109.2,109.2,7.3,-6.6,10874,10880
-73.2,73.2,7.1,-6.6,10874,10881
0.0,0.0,0.0,-0.0,10874,10886
158.2,-158.2,-27.3,29.6,10874,10875
-118.1,118.1,7.9,-6.6,10874,10884
212.7,-212.6,-2.0,2.5,10874,10885
1.4,-1.4,-0.4,0.4,10875,13481
-7.5,7.6,2.5,-2.0,10875,11052
-17.6,17.6,-0.1,0.5,10875,10961
-9.8,9.9,2.9,-1.9,10875,11053
584.7,-584.4,-24.3,-126.0,10885,10941
-372.1,372.3,21.8,-176.2,10885,10835
-13.6,13.7,3.3,-2.1,10887,11037
0.7,-0.7,-0.4,0.4,10887,10923
36.0,-36.0,28.5,-28.5,10887,10891
-87.1,87.1,-40.7,43.3,10887,10889
-93.3,93.3,11.1,-10.4,10892,10897
-600.0,600.9,-224.2,-251.7,10892,10916
-93.3,93.3,11.2,-10.4,10892,10898
-93.3,93.3,11.5,-10.4,10892,10896
-93.3,93.3,11.4,-10.4,10892,10895
315.4,-315.1,5.2,-9.0,10893,10799
459.6,-458.1,45.1,-51.6,10893,10117
-512.2,513.2,-795.4,883.8,10893,10892
-547.2,547.6,161.3,-134.4,10893,10892
-547.2,547.6,161.3,-134.4,10893,10892
-309.1,310.7,97.9,-126.0,10893,10788
22.5,-22.5,-3.8,4.2,10899,11047
-9.2,9.2,0.0,0.4,10899,11012
29.1,-28.8,-1.3,4.5,10901,11047
11.6,-11.5,4.5,-3.4,10904,11067
23.3,-23.0,5.1,-2.5,10904,10933
-116.3,116.3,9.3,-8.4,10905,10912
-99.6,99.6,8.9,-8.4,10905,10910
-7.2,7.2,0.5,-0.5,10905,10914
-115.4,115.4,9.5,-8.4,10905,10908
248.3,-248.2,130.7,-359.1,10905,10717
-229.5,229.6,15.2,-11.2,10906,10905
-0.8,0.9,2.5,-2.4,10906,11062
225.6,-225.5,-40.2,40.7,10906,10915
-5.9,5.9,1.8,-1.2,10906,10942
205.6,-205.4,-48.6,22.7,10915,10979
-112.5,112.5,7.4,-5.5,10916,10919
-93.8,93.8,6.5,-5.5,10916,10921
-860.0,860.4,117.0,-85.6,10917,10916
550.4,-549.3,-74.8,79.3,10917,10769
-42.3,42.3,42.1,-40.9,10923,11027
-230.8,230.9,-54.9,62.1,10928,10931
122.8,-122.7,58.9,-83.8,10928,10756
-230.6,230.9,-47.5,62.1,10928,10932
-86.7,86.7,-58.9,62.1,10928,10930
7.8,-7.7,2.7,-2.1,10928,11035
-10.7,10.8,-2.2,2.7,10933,13634
-11.0,11.3,1.7,0.6,10933,13468
-5.9,6.0,2.1,-2.0,10933,11067
-11.6,11.6,2.7,-2.6,10933,10957
-2.3,2.3,1.6,-1.6,10933,13516
-16.6,16.8,2.2,0.6,10933,13590
5.6,-5.5,-0.4,0.8,10933,13396
-20.9,21.2,-1.1,2.1,10933,13574
46.0,-45.6,82.5,-77.6,10933,13497
-5.8,5.9,1.4,-1.1,10933,13616
12.6,-12.5,3.2,-1.4,10933,13340
-11.0,11.0,4.0,-3.8,10933,13484
-19.6,19.9,-1.0,2.0,10933,13458
-1.0,1.1,-3.4,3.5,10933,11001
34.0,-33.4,1.8,3.6,10933,13324
-10.1,10.1,4.7,-4.5,10933,10983
35.8,-34.8,3.7,1.6,10933,13302
10.4,-10.4,3.7,-3.5,10933,13621
12.6,-12.2,-1.1,3.1,10933,13593
-7.7,8.0,0.6,0.7,10933,13570
-5.5,5.5,-2.5,2.9,10933,13530
26.9,-25.5,-1.5,7.7,10933,13492
1.7,-1.7,0.7,-0.6,10934,13156
-4.4,4.5,4.1,-4.0,10934,10953
1.1,-1.1,1.0,-1.0,10934,13180
-9.5,9.5,3.4,-3.0,10934,13667
26.0,-25.8,23.5,-21.9,10934,13302
4.0,-4.0,5.0,-4.8,10934,11048
-118.8,118.8,8.4,-6.6,10941,10945
-90.4,90.4,7.3,-6.6,10941,10949
-123.2,123.3,8.3,-6.6,10941,10944
-109.1,109.1,7.8,-6.6,10941,10947
-135.0,135.0,8.0,-6.6,10941,10946
3.6,-3.6,0.1,0.1,10942,13471
-4.1,4.1,-1.7,1.8,10942,13431
23.1,-22.8,1.4,0.5,10942,11062
3.3,-3.3,-0.5,0.6,10942,10974
133.9,-133.7,-22.5,-3.1,10942,10854
-143.0,143.3,-5.2,-22.0,10942,10875
-129.1,129.1,33.0,-30.6,10942,10941
0.9,-0.9,-0.6,0.6,10942,13464
1.0,-1.0,-0.0,0.1,10953,11035
20.8,-20.7,11.9,-10.7,10953,13302
-49.1,49.2,-25.5,26.1,10953,10955
7.5,-7.5,4.8,-4.6,10953,11048
2.8,-2.8,0.6,-0.5,10953,13156
-271.1,271.9,-66.3,41.3,10953,11070
251.5,-250.7,119.4,-137.8,10953,11048
12.3,-12.1,1.2,1.8,10957,13492
-3.7,3.8,-2.0,2.2,10957,13634
16.4,-16.3,4.1,-1.4,10957,13302
-7.0,7.0,-2.3,2.7,10957,13458
124.7,-124.6,71.1,-70.9,10957,10960
-221.1,221.3,-45.7,55.8,10957,10959
-7.3,7.3,-2.4,2.7,10957,13574
-138.9,139.1,6.6,-42.1,10960,11067
-153.3,153.5,107.9,-121.6,10960,13516
416.9,-414.1,-43.5,-5.7,10960,13667
-81.5,81.5,-46.0,34.5,10961,11056
-9.4,9.5,3.5,-3.0,10961,11052
49.1,-49.0,47.6,-68.8,10961,10825
4.5,-4.5,-0.6,0.8,10961,13481
6.7,-6.6,-0.6,1.7,10961,13687
-13.9,13.9,3.8,-2.7,10961,11053
-6.7,6.8,-0.1,1.1,10966,10979
-6.0,6.0,1.1,-0.6,10966,11067
-252.2,254.5,-61.8,-36.1,10970,74234
89.4,-89.3,-53.4,27.7,10970,10870
-6.0,6.1,63.1,-88.8,10970,10661
62.6,-62.5,-9.7,12.1,10970,11054
20.6,-20.4,-2.9,4.3,10972,11054
9.3,-9.3,-2.5,2.7,10973,11054
-95.9,95.9,-18.9,20.4,10974,10978
-3.2,3.2,-0.0,0.1,10974,13464
12.4,-12.2,1.4,-0.7,10974,11062
269.0,-268.5,50.6,-87.0,10974,13507
-1.9,2.0,0.6,-0.6,10979,11047
-97.6,97.6,-26.9,29.0,10979,10981
-92.0,92.0,-27.8,29.0,10979,10982
-1.4,1.4,-0.8,0.9,10983,13574
-2.7,2.7,-0.4,0.5,10983,13616
-7.5,7.6,0.3,1.1,10983,13468
-198.9,199.0,-34.9,42.4,10983,10985
337.2,-336.0,170.9,-187.4,10983,13505
-1.6,1.6,-0.9,0.9,10983,13458
-8.5,8.6,-1.4,2.7,10983,13570
-1.3,1.3,-1.7,1.8,10983,11067
-257.4,257.5,-175.5,-91.5,10986,10861
-214.9,215.0,28.0,-24.1,10986,10990
-214.9,215.0,28.2,-24.1,10986,10989
-214.9,215.0,27.2,-24.0,10986,10991
383.3,-381.8,26.6,-34.7,10987,10023
-901.7,902.2,-48.2,92.1,10987,10986
12.8,-12.8,0.4,0.3,10995,11039
-966.3,968.8,-355.6,32.4,11000,10680
1032.9,-1030.7,-162.8,-84.5,11000,13666
-141.0,141.0,-70.6,72.4,11000,11006
936.8,-936.2,-149.8,26.6,11000,13631
-1306.3,1310.2,-156.9,-251.0,11000,13470
-141.0,141.0,-71.0,72.4,11000,11005
-165.0,165.5,134.9,-158.9,11001,13484
5.9,-5.9,13.6,-12.8,11001,13497
-584.0,585.0,-885.6,966.6,11001,11000
-40.9,40.9,-19.9,20.1,11011,11025
-26.5,26.5,-20.0,20.1,11011,11021
-884.3,885.1,-277.1,333.8,11011,11018
-174.4,174.6,-272.0,-372.4,11011,11038
-40.8,40.8,-19.9,20.1,11011,11023
-52.3,52.3,-19.8,20.1,11011,11020
-811.8,812.7,-266.5,333.8,11011,11014
-1081.3,1082.5,-242.2,333.8,11011,11016
-754.1,754.6,-292.1,333.8,11011,11019
1086.1,-1084.7,-173.1,16.9,11011,10747
977.2,-975.9,-199.1,-54.7,11011,11074
8.9,-8.9,8.3,-7.9,11012,11054
316.5,-316.2,-111.8,113.0,11012,11026
12.3,-12.2,-1.9,2.6,11012,11047
-336.8,336.9,4.5,6.3,11012,11011
-64.2,64.6,105.4,-155.3,11012,10970
203.2,-202.5,-21.2,-8.4,11026,10899
177.3,-176.6,-49.5,-3.2,11026,11075
236.9,-236.7,-185.1,186.1,11027,11034
-94.4,94.4,13.3,-10.6,11027,11032
-94.4,94.4,13.4,-10.6,11027,11033
-94.4,94.4,12.6,-10.6,11027,11031
-36.0,36.0,-60.8,28.5,11034,10891
-6.0,6.0,-1.1,1.5,11035,13646
-0.6,0.6,-0.7,0.7,11035,13512
5.7,-5.6,5.2,-5.0,11035,13302
1.2,-1.2,1.4,-1.4,11035,13180
-14.2,14.3,-2.6,3.1,11035,13462
-133.3,133.6,-18.3,25.9,11035,11070
2.5,-2.5,0.8,-0.8,11035,13156
1.7,-1.7,3.2,-3.1,11035,11048
-131.9,132.0,9.9,-8.5,11038,11045
-129.2,129.3,10.0,-8.5,11038,11046
92.8,-92.5,-54.2,9.2,11039,10819
-86.6,86.6,60.3,-59.6,11039,11038
-4.6,4.6,0.3,-0.2,11039,74266
-7.5,7.6,1.9,-0.9,11039,77185
-2.4,2.4,0.4,-0.3,11039,74265
-6.4,6.5,2.6,-2.1,11039,74234
12.1,-11.9,-2.3,3.6,11048,13492
5.2,-5.1,-1.3,1.5,11048,13324
7.3,-7.3,-0.9,2.1,11048,13572
-304.7,306.4,-126.5,101.7,11048,13648
0.1,-0.1,0.6,-0.6,11048,13340
2.5,-2.5,-0.2,0.3,11048,13229
39.3,-39.3,26.8,-26.0,11048,13302
0.2,-0.2,-0.8,0.8,11048,13264
248.5,-248.2,137.9,-151.0,11048,13302
-245.7,246.1,-105.0,126.2,11048,11050
